League,Squad,Player,Rk,Nation,Pos,Comp,Age,Born,90s,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,PlSqu
Big5,Unknown Squad,Hamza Rafia,2163,tn TUN,MF,it Serie A,25,1999,11.8,36,3.06,24,7,1,0,1,3,0,0.00,0,0,0,0,0,0,Hamza RafiaUnknown Squad
Big5,Unknown Squad,Hakon Rafn Valdimarsson,2164,is ISL,GK,eng Premier League,22,2001,1.6,2,1.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Hakon Rafn ValdimarssonUnknown Squad
Big5,Unknown Squad,Arnau Rafus,2165,es ESP,GK,es La Liga,21,2003,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Arnau RafusUnknown Squad
Big5,Unknown Squad,Antonio Raillo,2166,es ESP,DF,es La Liga,32,1991,35.6,27,0.76,23,2,0,2,0,0,1,0.03,1,0,0,0,0,0,Antonio RailloUnknown Squad
Big5,Unknown Squad,Antonio Raimondo,2167,it ITA,"FW,DF",it Serie A,20,2004,1.0,2,1.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Antonio RaimondoUnknown Squad
Big5,Unknown Squad,Ylber Ramadani,2168,al ALB,MF,it Serie A,28,1996,20.1,35,1.74,33,0,0,1,0,1,4,0.20,4,0,0,0,0,0,Ylber RamadaniUnknown Squad
Big5,Unknown Squad,Benito Ramirez,2169,es ESP,"DF,FW",es La Liga,29,1995,5.3,28,5.29,21,3,0,2,2,0,0,0.00,0,0,0,0,0,0,Benito RamirezUnknown Squad
Big5,Unknown Squad,Sandro Ramirez,2170,es ESP,"FW,MF",es La Liga,29,1995,22.6,59,2.61,31,18,0,2,8,0,6,0.27,3,1,0,0,2,0,Sandro RamirezUnknown Squad
Big5,Unknown Squad,Jacobo Ramon,2171,es ESP,DF,es La Liga,19,2005,2.3,4,1.76,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Jacobo RamonUnknown Squad
Big5,Unknown Squad,Goncalo Ramos,2172,pt POR,FW,fr Ligue 1,23,2001,11.8,30,2.54,23,0,0,5,2,0,6,0.51,4,0,0,1,1,0,Goncalo RamosUnknown Squad
Big5,Unknown Squad,Aaron Ramsdale,2173,eng ENG,GK,eng Premier League,26,1998,30.0,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Aaron RamsdaleUnknown Squad
Big5,Unknown Squad,Jacob Ramsey,2174,eng ENG,"FW,MF",eng Premier League,23,2001,18.0,51,2.83,40,0,4,1,6,0,8,0.44,7,0,0,0,1,0,Jacob RamseyUnknown Squad
Big5,Unknown Squad,Luca Ranieri,2175,it ITA,DF,it Serie A,25,1999,34.1,28,0.82,24,0,2,2,0,0,6,0.18,6,0,0,0,0,0,Luca RanieriUnknown Squad
Big5,Unknown Squad,Grant Ranos,2176,am ARM,FW,de Bundesliga,21,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Grant RanosUnknown Squad
Big5,Unknown Squad,Lilian Raolisoa,2177,fr FRA,"DF,FW",fr Ligue 1,24,2000,14.6,32,2.19,22,8,2,0,0,0,4,0.27,2,2,0,0,0,0,Lilian RaolisoaUnknown Squad
Big5,Unknown Squad,Raphinha,2178,br BRA,"FW,MF",es La Liga,27,1996,31.5,163,5.17,101,31,8,12,10,1,22,0.70,11,2,4,2,2,1,RaphinhaUnknown Squad
Big5,Unknown Squad,Marcus Rashford,2179,eng ENG,"FW,MF",eng Premier League,26,1997,10.9,29,2.67,24,1,2,2,0,0,1,0.09,1,0,0,0,0,0,Marcus RashfordUnknown Squad
Big5,Unknown Squad,Marcus Rashford,2180,eng ENG,FW,eng Premier League,26,1997,4.9,27,5.49,14,5,3,2,3,0,3,0.61,2,0,0,1,0,0,Marcus RashfordUnknown Squad
Big5,Unknown Squad,Giacomo Raspadori,2181,it ITA,"FW,MF",it Serie A,24,2000,12.3,51,4.16,29,12,2,6,2,0,4,0.33,2,0,0,0,2,0,Giacomo RaspadoriUnknown Squad
Big5,Unknown Squad,Andrei Ratiu,2182,ro ROU,DF,es La Liga,26,1998,34.1,91,2.67,68,5,8,6,2,2,5,0.15,3,0,0,2,0,0,Andrei RatiuUnknown Squad
Big5,Unknown Squad,Raul,2183,es ESP,"FW,MF",es La Liga,23,2000,8.3,16,1.92,5,0,4,3,4,0,2,0.24,0,0,2,0,0,0,RaulUnknown Squad
Big5,Unknown Squad,David Raum,2184,de GER,DF,de Bundesliga,26,1998,19.8,73,3.68,42,26,2,1,0,2,7,0.35,3,3,0,1,0,0,David RaumUnknown Squad
Big5,Unknown Squad,Federico Ravaglia,2185,it ITA,GK,it Serie A,24,1999,11.7,4,0.34,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Federico RavagliaUnknown Squad
Big5,Unknown Squad,Rayan Raveloson,2186,mg MAD,"MF,DF",fr Ligue 1,27,1997,8.0,17,2.11,12,2,0,2,1,0,0,0.00,0,0,0,0,0,0,Rayan RavelosonUnknown Squad
Big5,Unknown Squad,David Raya,2187,es ESP,GK,eng Premier League,28,1995,38.0,5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,David RayaUnknown Squad
Big5,Unknown Squad,Abderrahman Rebbach,2188,dz ALG,"FW,MF",es La Liga,25,1998,4.3,10,2.34,7,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Abderrahman RebbachUnknown Squad
Big5,Unknown Squad,Ante Rebic,2189,hr CRO,"FW,MF",it Serie A,30,1993,8.8,30,3.43,16,6,3,0,5,0,1,0.11,0,0,0,0,1,0,Ante RebicUnknown Squad
Big5,Unknown Squad,Harrison Reed,2190,eng ENG,MF,eng Premier League,29,1995,1.2,1,0.89,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Harrison ReedUnknown Squad
Big5,Unknown Squad,Remy Rees-Dottin,2191,eng ENG,FW,eng Premier League,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Remy Rees-DottinUnknown Squad
Big5,Unknown Squad,Sergio Reguilon,2192,es ESP,DF,eng Premier League,27,1996,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Sergio ReguilonUnknown Squad
Big5,Unknown Squad,Tijjani Reijnders,2193,nl NED,MF,it Serie A,26,1998,34.8,117,3.37,77,15,13,8,3,1,10,0.29,5,2,1,2,0,0,Tijjani ReijndersUnknown Squad
Big5,Unknown Squad,Pepe Reina,2194,es ESP,GK,it Serie A,41,1982,11.5,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Pepe ReinaUnknown Squad
Big5,Unknown Squad,Vitor Reis,2195,br BRA,DF,eng Premier League,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Vitor ReisUnknown Squad
Big5,Unknown Squad,Rocco Reitz,2196,de GER,MF,de Bundesliga,22,2002,20.3,45,2.21,35,0,2,1,2,5,5,0.25,4,0,1,0,0,0,Rocco ReitzUnknown Squad
Big5,Unknown Squad,Nicolai Remberg,2197,de GER,MF,de Bundesliga,24,2000,26.9,30,1.12,24,0,0,3,3,0,3,0.11,3,0,0,0,0,0,Nicolai RembergUnknown Squad
Big5,Unknown Squad,Alex Remiro,2198,es ESP,GK,es La Liga,29,1995,36.0,6,0.17,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Alex RemiroUnknown Squad
Big5,Unknown Squad,Devyne Rensch,2199,nl NED,DF,it Serie A,21,2003,5.2,14,2.69,8,1,0,2,3,0,1,0.19,1,0,0,0,0,0,Devyne RenschUnknown Squad
Big5,Unknown Squad,Daniel Requena,2200,es ESP,MF,es La Liga,20,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Daniel RequenaUnknown Squad
Big5,Unknown Squad,Guillaume Restes,2201,fr FRA,GK,fr Ligue 1,19,2005,28.3,3,0.11,3,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Guillaume RestesUnknown Squad
Big5,Unknown Squad,Mateo Retegui,2202,it ITA,FW,it Serie A,25,1999,26.5,76,2.87,62,0,2,8,4,0,14,0.53,11,0,0,2,1,0,Mateo ReteguiUnknown Squad
Big5,Unknown Squad,Elvis Rexhbecaj,2203,xk KVX,MF,de Bundesliga,26,1997,19.8,56,2.82,35,11,0,7,3,0,5,0.25,5,0,0,0,0,0,Elvis RexhbecajUnknown Squad
Big5,Unknown Squad,Gio Reyna,2204,us USA,MF,de Bundesliga,21,2002,3.9,6,1.54,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Gio ReynaUnknown Squad
Big5,Unknown Squad,Chadi Riad,2205,ma MAR,DF,eng Premier League,21,2003,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Chadi RiadUnknown Squad
Big5,Unknown Squad,Alexsandro Ribeiro,2206,br BRA,DF,fr Ligue 1,24,1999,30.0,40,1.33,32,2,0,4,0,2,4,0.13,4,0,0,0,0,0,Alexsandro RibeiroUnknown Squad
Big5,Unknown Squad,Samuele Ricci,2207,it ITA,MF,it Serie A,22,2001,31.4,48,1.53,43,2,0,1,2,0,4,0.13,4,0,0,0,0,0,Samuele RicciUnknown Squad
Big5,Unknown Squad,Declan Rice,2208,eng ENG,MF,eng Premier League,25,1999,31.4,111,3.54,62,33,4,5,5,2,10,0.32,6,2,1,1,0,0,Declan RiceUnknown Squad
Big5,Unknown Squad,Chris Richards,2209,us USA,DF,eng Premier League,24,2000,21.4,9,0.42,5,0,0,2,1,1,2,0.09,0,0,0,2,0,0,Chris RichardsUnknown Squad
Big5,Unknown Squad,Amir Richardson,2210,ma MAR,MF,it Serie A,22,2002,12.2,19,1.56,17,0,1,0,1,0,4,0.33,3,0,0,0,1,0,Amir RichardsonUnknown Squad
Big5,Unknown Squad,Richarlison,2211,br BRA,FW,eng Premier League,27,1997,5.6,8,1.43,5,0,0,2,1,0,1,0.18,1,0,0,0,0,0,RicharlisonUnknown Squad
Big5,Unknown Squad,Diego Rico,2212,es ESP,DF,es La Liga,31,1993,31.3,75,2.39,48,22,1,2,2,0,8,0.26,2,3,1,1,1,0,Diego RicoUnknown Squad
Big5,Unknown Squad,Fabian Rieder,2213,ch SUI,"MF,FW",de Bundesliga,22,2002,9.6,35,3.63,22,4,2,4,3,0,5,0.52,2,1,1,0,1,0,Fabian RiederUnknown Squad
Big5,Unknown Squad,Lasse Riess,2214,de GER,GK,de Bundesliga,23,2001,2.0,3,1.50,3,0,0,0,0,0,1,0.50,1,0,0,0,0,0,Lasse RiessUnknown Squad
Big5,Unknown Squad,Luis Rioja,2215,es ESP,FW,es La Liga,30,1993,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Luis RiojaUnknown Squad
Big5,Unknown Squad,Luis Rioja,2216,es ESP,"MF,FW",es La Liga,30,1993,31.5,82,2.61,65,8,5,1,2,1,10,0.32,8,1,0,1,0,0,Luis RiojaUnknown Squad
Big5,Unknown Squad,Rodrigo Riquelme,2217,es ESP,"MF,DF",es La Liga,24,2000,5.7,29,5.05,27,1,1,0,0,0,1,0.17,1,0,0,0,0,0,Rodrigo RiquelmeUnknown Squad
Big5,Unknown Squad,Alberto Risco,2218,es ESP,"MF,FW",es La Liga,18,2005,0.8,6,7.71,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Alberto RiscoUnknown Squad
Big5,Unknown Squad,Mihailo Ristic,2219,rs SRB,"DF,MF",es La Liga,28,1995,4.8,10,2.10,6,3,0,1,0,0,1,0.21,1,0,0,0,0,0,Mihailo RisticUnknown Squad
Big5,Unknown Squad,Lars Ritzka,2220,de GER,"DF,MF",de Bundesliga,26,1998,10.2,12,1.17,11,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Lars RitzkaUnknown Squad
Big5,Unknown Squad,Gorka Rivera Alonso,2221,es ESP,"DF,MF",es La Liga,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Gorka Rivera AlonsoUnknown Squad
Big5,Unknown Squad,Sergi Roberto,2222,es ESP,MF,it Serie A,32,1992,7.7,24,3.10,20,3,0,1,0,0,1,0.13,1,0,0,0,0,0,Sergi RobertoUnknown Squad
Big5,Unknown Squad,Andrew Robertson,2223,sct SCO,DF,eng Premier League,30,1994,27.6,80,2.90,68,9,1,1,0,1,4,0.14,4,0,0,0,0,0,Andrew RobertsonUnknown Squad
Big5,Unknown Squad,Antonee Robinson,2224,us USA,DF,eng Premier League,26,1997,35.2,80,2.27,74,1,2,2,0,1,11,0.31,11,0,0,0,0,0,Antonee RobinsonUnknown Squad
Big5,Unknown Squad,Jay Robinson,2225,eng ENG,"MF,FW",eng Premier League,17,2007,1.5,8,5.26,4,0,3,1,0,0,1,0.66,0,0,0,1,0,0,Jay RobinsonUnknown Squad
Big5,Unknown Squad,Marc Roca,2226,es ESP,MF,es La Liga,27,1996,10.1,24,2.38,19,1,2,1,0,1,1,0.10,1,0,0,0,0,0,Marc RocaUnknown Squad
Big5,Unknown Squad,Rodri,2227,es ESP,MF,eng Premier League,28,1996,0.8,2,2.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,RodriUnknown Squad
Big5,Unknown Squad,Rodri,2228,es ESP,FW,es La Liga,24,2000,1.3,11,8.39,7,2,0,1,0,1,0,0.00,0,0,0,0,0,0,RodriUnknown Squad
Big5,Unknown Squad,Adrian Rodriguez,2229,es ESP,GK,es La Liga,23,2000,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Adrian RodriguezUnknown Squad
Big5,Unknown Squad,Alejandro Rodriguez,2230,pt POR,MF,fr Ligue 1,16,2008,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alejandro RodriguezUnknown Squad
Big5,Unknown Squad,Alvaro Rodriguez,2231,uy URU,FW,es La Liga,20,2004,9.5,16,1.69,9,0,4,2,1,0,0,0.00,0,0,0,0,0,0,Alvaro RodriguezUnknown Squad
Big5,Unknown Squad,Oscar Rodriguez Arnaiz,2232,es ESP,"MF,FW",es La Liga,26,1998,14.8,48,3.25,30,7,5,3,2,1,9,0.61,5,1,1,1,0,1,Oscar Rodriguez ArnaizUnknown Squad
Big5,Unknown Squad,Arturo Rodriguez,2233,es ESP,FW,es La Liga,17,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Arturo RodriguezUnknown Squad
Big5,Unknown Squad,Damian Rodriguez,2234,es ESP,MF,es La Liga,21,2003,10.3,26,2.52,17,9,0,0,0,0,2,0.19,2,0,0,0,0,0,Damian RodriguezUnknown Squad
Big5,Unknown Squad,Dani Rodriguez,2235,es ESP,"MF,FW",es La Liga,36,1988,24.0,62,2.58,33,23,0,3,3,0,12,0.50,9,2,0,0,1,0,Dani RodriguezUnknown Squad
Big5,Unknown Squad,Daniel Rodriguez,2236,es ESP,FW,es La Liga,18,2005,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Daniel RodriguezUnknown Squad
Big5,Unknown Squad,Guido Rodriguez,2237,ar ARG,MF,eng Premier League,30,1994,12.8,12,0.94,10,0,0,2,0,0,1,0.08,1,0,0,0,0,0,Guido RodriguezUnknown Squad
Big5,Unknown Squad,James Rodriguez,2238,co COL,"MF,FW",es La Liga,33,1991,1.6,6,3.86,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0,James RodriguezUnknown Squad
Big5,Unknown Squad,Javi Rodriguez,2239,es ESP,DF,es La Liga,21,2003,27.9,35,1.25,29,0,2,1,3,0,3,0.11,3,0,0,0,0,0,Javi RodriguezUnknown Squad
Big5,Unknown Squad,Jesus Rodriguez,2240,es ESP,FW,es La Liga,18,2005,12.3,34,2.75,17,0,8,2,7,0,5,0.41,3,0,0,1,1,0,Jesus RodriguezUnknown Squad
Big5,Unknown Squad,Kirian Rodriguez,2241,es ESP,MF,es La Liga,28,1996,19.5,49,2.51,43,2,1,0,2,1,7,0.36,7,0,0,0,0,0,Kirian RodriguezUnknown Squad
Big5,Unknown Squad,Ricardo Rodriguez,2242,ch SUI,DF,es La Liga,31,1992,14.2,27,1.91,23,1,0,2,0,1,2,0.14,2,0,0,0,0,0,Ricardo RodriguezUnknown Squad
Big5,Unknown Squad,Rodrygo,2243,br BRA,"FW,MF",es La Liga,23,2001,21.4,106,4.95,66,18,13,3,5,1,9,0.42,7,0,1,0,1,0,RodrygoUnknown Squad
Big5,Unknown Squad,Mads Roerslev,2244,dk DEN,DF,eng Premier League,25,1999,12.2,21,1.72,18,0,1,1,1,0,2,0.16,2,0,0,0,0,0,Mads RoerslevUnknown Squad
Big5,Unknown Squad,Mads Roerslev,2245,dk DEN,DF,de Bundesliga,25,1999,3.3,6,1.81,5,0,0,0,1,0,2,0.60,2,0,0,0,0,0,Mads RoerslevUnknown Squad
Big5,Unknown Squad,Morgan Rogers,2246,eng ENG,"FW,MF",eng Premier League,22,2002,34.6,105,3.04,80,0,13,7,5,0,16,0.46,14,0,1,0,1,0,Morgan RogersUnknown Squad
Big5,Unknown Squad,Merlin Rohl,2247,de GER,"MF,FW",de Bundesliga,22,2002,10.7,25,2.33,19,0,1,2,2,1,3,0.28,1,0,0,1,1,0,Merlin RohlUnknown Squad
Big5,Unknown Squad,Alessio Romagnoli,2248,it ITA,DF,it Serie A,29,1995,29.7,27,0.91,25,0,0,2,0,0,1,0.03,1,0,0,0,0,0,Alessio RomagnoliUnknown Squad
Big5,Unknown Squad,Leo Roman,2249,es ESP,GK,es La Liga,24,2000,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Leo RomanUnknown Squad
Big5,Unknown Squad,Carlos Romero,2250,es ESP,DF,es La Liga,22,2001,28.4,62,2.18,42,12,6,1,1,0,4,0.14,2,1,0,0,1,0,Carlos RomeroUnknown Squad
Big5,Unknown Squad,Cristian Romero,2251,ar ARG,DF,eng Premier League,26,1998,15.7,20,1.27,16,0,0,4,0,0,4,0.25,3,0,0,1,0,0,Cristian RomeroUnknown Squad
Big5,Unknown Squad,Isaac Romero,2252,es ESP,FW,es La Liga,24,2000,24.0,44,1.84,30,1,5,3,5,0,7,0.29,4,0,1,2,0,0,Isaac RomeroUnknown Squad
Big5,Unknown Squad,Luka Romero,2253,ar ARG,"FW,MF",es La Liga,19,2004,2.2,8,3.62,4,1,1,0,1,1,1,0.45,1,0,0,0,0,0,Luka RomeroUnknown Squad
Big5,Unknown Squad,Oriol Romeu,2254,es ESP,MF,es La Liga,32,1991,15.1,20,1.33,20,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Oriol RomeuUnknown Squad
Big5,Unknown Squad,Valentin Rongier,2255,fr FRA,"MF,DF",fr Ligue 1,29,1994,17.4,35,2.02,29,0,0,3,1,2,6,0.35,5,0,0,0,1,0,Valentin RongierUnknown Squad
Big5,Unknown Squad,Marten de Roon,2256,nl NED,"MF,DF",it Serie A,33,1991,34.0,73,2.15,59,10,1,0,1,2,14,0.41,12,2,0,0,0,0,Marten de RoonUnknown Squad
Big5,Unknown Squad,Vitor Roque,2257,br BRA,FW,es La Liga,19,2005,13.7,34,2.48,19,0,5,5,5,0,4,0.29,0,0,0,1,3,0,Vitor RoqueUnknown Squad
Big5,Unknown Squad,Pablo Rosario,2258,do DOM,"MF,DF",fr Ligue 1,27,1997,19.7,35,1.78,30,0,1,1,0,3,2,0.10,2,0,0,0,0,0,Pablo RosarioUnknown Squad
Big5,Unknown Squad,Lasse Rosenboom,2259,de GER,DF,de Bundesliga,22,2002,19.3,25,1.30,22,0,0,2,1,0,3,0.16,3,0,0,0,0,0,Lasse RosenboomUnknown Squad
Big5,Unknown Squad,Max Rosenfelder,2260,de GER,DF,de Bundesliga,21,2003,13.9,15,1.08,10,0,3,0,1,1,1,0.07,1,0,0,0,0,0,Max RosenfelderUnknown Squad
Big5,Unknown Squad,Valentin Rosier,2261,fr FRA,DF,es La Liga,27,1996,28.8,35,1.21,24,4,3,4,0,0,6,0.21,5,0,1,0,0,0,Valentin RosierUnknown Squad
Big5,Unknown Squad,Tom Rothe,2262,de GER,"DF,MF",de Bundesliga,19,2004,18.6,35,1.89,24,5,0,3,3,0,7,0.38,4,1,0,1,1,0,Tom RotheUnknown Squad
Big5,Unknown Squad,Anthony Rouault,2263,fr FRA,DF,fr Ligue 1,23,2001,10.8,10,0.93,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Anthony RouaultUnknown Squad
Big5,Unknown Squad,Anthony Rouault,2264,fr FRA,DF,de Bundesliga,23,2001,13.5,11,0.82,9,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Anthony RouaultUnknown Squad
Big5,Unknown Squad,Jonas Rouhi,2265,se SWE,DF,it Serie A,20,2004,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jonas RouhiUnknown Squad
Big5,Unknown Squad,Jerome Roussillon,2266,fr FRA,"DF,MF",de Bundesliga,31,1993,1.5,1,0.66,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jerome RoussillonUnknown Squad
Big5,Unknown Squad,Nicolo Rovella,2267,it ITA,MF,it Serie A,22,2001,30.2,71,2.35,58,5,2,0,3,3,3,0.10,3,0,0,0,0,0,Nicolo RovellaUnknown Squad
Big5,Unknown Squad,Jon Rowe,2268,eng ENG,"FW,MF",fr Ligue 1,21,2003,9.0,38,4.24,20,2,8,6,2,0,7,0.78,4,0,1,2,0,0,Jon RoweUnknown Squad
Big5,Unknown Squad,Amir Rrahmani,2269,xk KVX,DF,it Serie A,30,1994,37.8,42,1.11,35,2,0,5,0,0,4,0.11,2,1,0,1,0,0,Amir RrahmaniUnknown Squad
Big5,Unknown Squad,Tommaso Rubino,2270,it ITA,MF,it Serie A,17,2006,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Tommaso RubinoUnknown Squad
Big5,Unknown Squad,Antonio Rudiger,2271,de GER,DF,es La Liga,31,1993,25.5,28,1.10,19,0,0,6,3,0,2,0.08,1,0,0,0,1,0,Antonio RudigerUnknown Squad
Big5,Unknown Squad,Matteo Ruggeri,2272,it ITA,DF,it Serie A,22,2002,19.5,39,2.00,35,1,1,2,0,0,4,0.21,4,0,0,0,0,0,Matteo RuggeriUnknown Squad
Big5,Unknown Squad,Aitor Ruibal,2273,es ESP,"DF,FW",es La Liga,28,1996,14.6,36,2.46,31,2,1,1,1,0,4,0.27,4,0,0,0,0,0,Aitor RuibalUnknown Squad
Big5,Unknown Squad,Abel Ruiz,2274,es ESP,FW,es La Liga,24,2000,15.0,17,1.14,12,0,1,3,1,0,1,0.07,0,0,0,1,0,0,Abel RuizUnknown Squad
Big5,Unknown Squad,Ferran Ruiz,2275,es ESP,MF,es La Liga,21,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ferran RuizUnknown Squad
Big5,Unknown Squad,Fabian Ruiz Pena,2276,es ESP,MF,fr Ligue 1,28,1996,21.4,89,4.16,79,0,2,6,0,2,14,0.65,12,0,0,1,0,1,Fabian Ruiz PenaUnknown Squad
Big5,Unknown Squad,Geronimo Rulli,2277,ar ARG,GK,fr Ligue 1,32,1992,34.0,8,0.24,7,0,0,0,0,1,2,0.06,1,0,0,0,0,1,Geronimo RulliUnknown Squad
Big5,Unknown Squad,Georginio Rutter,2278,fr FRA,"MF,FW",eng Premier League,22,2002,18.4,64,3.47,37,0,9,7,9,2,8,0.43,3,0,3,1,1,0,Georginio RutterUnknown Squad
Big5,Unknown Squad,Mathew Ryan,2279,au AUS,GK,fr Ligue 1,32,1992,14.0,4,0.29,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Mathew RyanUnknown Squad
Big5,Unknown Squad,Julian Ryerson,2280,no NOR,DF,de Bundesliga,26,1997,25.1,56,2.23,44,8,4,0,0,0,5,0.20,4,0,1,0,0,0,Julian RyersonUnknown Squad
Big5,Unknown Squad,Frederik Ronnow,2281,dk DEN,GK,de Bundesliga,31,1992,28.0,6,0.21,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Frederik RonnowUnknown Squad
Big5,Unknown Squad,Jose Sa,2282,pt POR,GK,eng Premier League,31,1993,29.0,5,0.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jose SaUnknown Squad
Big5,Unknown Squad,Elias Saad,2283,tn TUN,"FW,MF",de Bundesliga,24,1999,10.0,35,3.50,20,1,4,4,5,1,4,0.40,1,0,2,1,0,0,Elias SaadUnknown Squad
Big5,Unknown Squad,Youssouf Sabaly,2284,sn SEN,DF,es La Liga,31,1993,17.6,19,1.08,17,1,1,0,0,0,3,0.17,3,0,0,0,0,0,Youssouf SabalyUnknown Squad
Big5,Unknown Squad,Emmanuel Sabbi,2285,us USA,"FW,MF",fr Ligue 1,26,1997,7.3,20,2.76,10,0,4,2,3,1,2,0.28,1,0,0,1,0,0,Emmanuel SabbiUnknown Squad
Big5,Unknown Squad,Stefano Sabelli,2286,it ITA,DF,it Serie A,31,1993,22.9,38,1.66,33,3,0,0,2,0,2,0.09,2,0,0,0,0,0,Stefano SabelliUnknown Squad
Big5,Unknown Squad,Marcel Sabitzer,2287,at AUT,MF,de Bundesliga,30,1994,18.0,42,2.34,26,3,1,6,1,5,6,0.33,2,0,0,0,1,3,Marcel SabitzerUnknown Squad
Big5,Unknown Squad,Falaye Sacko,2288,ml MLI,DF,fr Ligue 1,29,1995,13.7,20,1.57,19,1,0,0,0,0,1,0.08,1,0,0,0,0,0,Falaye SackoUnknown Squad
Big5,Unknown Squad,Umar Sadiq,2289,ng NGA,FW,es La Liga,27,1997,9.2,15,1.64,8,0,2,2,1,2,3,0.33,0,0,1,1,0,1,Umar SadiqUnknown Squad
Big5,Unknown Squad,Umar Sadiq,2290,ng NGA,FW,es La Liga,27,1997,2.5,3,1.19,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Umar SadiqUnknown Squad
Big5,Unknown Squad,Alexis Saelemaekers,2291,be BEL,"DF,FW",it Serie A,25,1999,15.4,55,3.57,42,2,3,4,4,0,10,0.65,5,0,1,2,2,0,Alexis SaelemaekersUnknown Squad
Big5,Unknown Squad,Alexis Saelemaekers,2292,be BEL,"DF,FW",it Serie A,25,1999,1.0,9,9.00,6,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Alexis SaelemaekersUnknown Squad
Big5,Unknown Squad,Jorge Saenz,2293,es ESP,DF,es La Liga,27,1996,18.8,10,0.53,8,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Jorge SaenzUnknown Squad
Big5,Unknown Squad,Matvei Safonov,2294,ru RUS,GK,fr Ligue 1,25,1999,9.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matvei SafonovUnknown Squad
Big5,Unknown Squad,Modibo Sagnan,2295,ml MLI,DF,fr Ligue 1,25,1999,23.8,15,0.66,12,0,2,0,1,0,2,0.09,1,0,1,0,0,0,Modibo SagnanUnknown Squad
Big5,Unknown Squad,Richie Sagrado,2296,be BEL,DF,it Serie A,20,2004,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Richie SagradoUnknown Squad
Big5,Unknown Squad,Osame Sahraoui,2297,ma MAR,"FW,MF",fr Ligue 1,23,2001,14.4,67,4.66,57,1,5,3,1,0,6,0.42,5,0,0,1,0,0,Osame SahraouiUnknown Squad
Big5,Unknown Squad,Wesley Said,2298,fr FRA,FW,fr Ligue 1,29,1995,10.1,27,2.69,18,0,5,1,2,1,0,0.00,0,0,0,0,0,0,Wesley SaidUnknown Squad
