League,Squad,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,PlSqu
Belgian Pro League,OH Leuven,Hasan Kurucay,,DF,26.0,17.3,1,8,2,25.0,0.46,0.12,0.13,0.5,13.4,0.0,0,0,0.6,0.6,0.08,0.4,0.4,Hasan KurucayOH Leuven
Belgian Pro League,OH Leuven,Youssef Maziz,fr FRA,"MF,FW",26.0,15.8,3,33,9,27.3,2.09,0.57,0.09,0.33,17.8,0.0,0,0,3.4,3.4,0.1,-0.4,-0.4,Youssef MazizOH Leuven
Belgian Pro League,OH Leuven,Chukwubuikem Ikwuemesi,ng NGA,FW,22.0,17.1,4,36,7,19.4,2.11,0.41,0.11,0.57,14.7,0.0,0,0,3.8,3.8,0.11,0.2,0.2,Chukwubuikem IkwuemesiOH Leuven
Belgian Pro League,OH Leuven,Thibault Vlietinck,be BEL,DF,26.0,14.1,1,6,2,33.3,0.43,0.14,0.17,0.5,17.6,0.0,0,0,0.4,0.4,0.07,0.6,0.6,Thibault VlietinckOH Leuven
Belgian Pro League,OH Leuven,Stefan Mitrovic,rs SRB,"FW,MF",21.0,14.0,2,36,8,22.2,2.57,0.57,0.06,0.25,17.3,0.0,0,0,2.7,2.7,0.07,-0.7,-0.7,Stefan MitrovicOH Leuven
Belgian Pro League,OH Leuven,Takuma Ominami,jp JPN,DF,26.0,14.8,0,9,0,0.0,0.61,0.0,0.0,,10.1,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6,Takuma OminamiOH Leuven
Belgian Pro League,OH Leuven,William Balikwisha,cd COD,"FW,MF",25.0,12.0,1,16,4,25.0,1.33,0.33,0.06,0.25,21.1,0.0,0,0,0.8,0.8,0.05,0.2,0.2,William BalikwishaOH Leuven
Belgian Pro League,OH Leuven,Oscar Gil,es ESP,DF,27.0,11.2,1,7,2,28.6,0.63,0.18,0.14,0.5,15.9,0.0,0,0,0.8,0.8,0.11,0.2,0.2,Oscar GilOH Leuven
Belgian Pro League,OH Leuven,Mathieu Maertens,be BEL,"FW,MF",29.0,8.6,1,24,11,45.8,2.79,1.28,0.04,0.09,20.3,0.0,0,0,1.4,1.4,0.06,-0.4,-0.4,Mathieu MaertensOH Leuven
Belgian Pro League,OH Leuven,Ewoud Pletinckx,be BEL,DF,23.0,9.2,1,5,2,40.0,0.54,0.22,0.2,0.5,10.6,0.0,0,0,0.3,0.3,0.07,0.7,0.7,Ewoud PletinckxOH Leuven
Belgian Pro League,OH Leuven,Manuel Osifo,be BEL,DF,21.0,8.0,0,2,0,0.0,0.25,0.0,0.0,,16.5,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Manuel OsifoOH Leuven
Belgian Pro League,OH Leuven,Hamza Mendyl,ma MAR,DF,26.0,6.5,0,2,0,0.0,0.31,0.0,0.0,,17.5,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Hamza MendylOH Leuven
Belgian Pro League,OH Leuven,Lequincio Zeefuik,nl NED,FW,19.0,5.2,0,7,2,28.6,1.35,0.39,0.0,0.0,18.2,0.0,0,0,0.9,0.9,0.13,-0.9,-0.9,Lequincio ZeefuikOH Leuven
Belgian Pro League,OH Leuven,Thibaud Verlinden,be BEL,"FW,MF",25.0,3.9,0,8,4,50.0,2.05,1.02,0.0,0.0,18.2,1.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Thibaud VerlindenOH Leuven
Belgian Pro League,OH Leuven,Joel Schingtienne,be BEL,DF,21.0,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Joel SchingtienneOH Leuven
Belgian Pro League,OH Leuven,Wouter George,be BEL,MF,22.0,1.9,0,2,0,0.0,1.05,0.0,0.0,,21.3,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Wouter GeorgeOH Leuven
Belgian Pro League,OH Leuven,Jovan Mijatovic,rs SRB,"FW,MF",19.0,1.5,1,5,2,40.0,3.41,1.36,0.2,0.5,23.4,0.0,0,0,0.5,0.5,0.1,0.5,0.5,Jovan MijatovicOH Leuven
Belgian Pro League,OH Leuven,Maxence Prevot,fr FRA,GK,27.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Maxence PrevotOH Leuven
Belgian Pro League,OH Leuven,Suphanat Mueanta,th THA,"FW,MF",21.0,0.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Suphanat MueantaOH Leuven
Belgian Pro League,OH Leuven,Mickael Biron,mq MTQ,"FW,MF",26.0,1.4,0,1,1,100.0,0.74,0.74,0.0,0.0,10.2,0.0,0,0,0.2,0.2,0.25,-0.2,-0.2,Mickael BironOH Leuven
Belgian Pro League,OH Leuven,Jon Dagur Thorsteinsson,is ISL,"MF,FW",25.0,1.0,1,2,2,100.0,1.96,1.96,0.5,0.5,15.6,1.0,0,0,0.5,0.5,0.24,0.5,0.5,Jon Dagur ThorsteinssonOH Leuven
Belgian Pro League,OH Leuven,Ayumu Ohata,jp JPN,DF,23.0,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Ayumu OhataOH Leuven
Belgian Pro League,OH Leuven,Antef Tsoungui,be BEL,DF,21.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Antef TsounguiOH Leuven
Belgian Pro League,OH Leuven,Davis Opoku,be BEL,"FW,DF",16.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Davis OpokuOH Leuven
Belgian Pro League,OH Leuven,Opponent Total,,,24.9,30.0,31,405,126,31.1,13.5,4.2,0.07,0.21,17.6,15.0,4,5,39.5,35.6,0.09,-8.5,-8.6,Opponent TotalOH Leuven
Belgian Pro League,Dender,Nathan Rodes,be BEL,MF,26.0,29.3,3,29,6,20.7,0.99,0.2,0.1,0.5,11.8,0.0,0,0,2.9,2.9,0.1,0.1,0.1,Nathan RodesDender
Belgian Pro League,Dender,Kobe Cools,be BEL,DF,27.0,29.3,0,11,4,36.4,0.38,0.14,0.0,0.0,13.3,0.0,0,0,1.1,1.1,0.1,-1.1,-1.1,Kobe CoolsDender
Belgian Pro League,Dender,Fabio Ferraro,be BEL,"DF,MF",21.0,26.7,0,16,6,37.5,0.6,0.22,0.0,0.0,23.3,1.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Fabio FerraroDender
Belgian Pro League,Dender,Gilles Ruyssen,be BEL,DF,30.0,27.5,0,5,0,0.0,0.18,0.0,0.0,,10.6,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Gilles RuyssenDender
Belgian Pro League,Dender,Michael Verrips,nl NED,GK,27.0,26.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Michael VerripsDender
Belgian Pro League,Dender,Joedrick Pupe,be BEL,DF,27.0,24.1,0,18,1,5.6,0.75,0.04,0.0,0.0,17.7,0.0,0,0,0.9,0.9,0.05,-0.9,-0.9,Joedrick PupeDender
Belgian Pro League,Dender,Roman Kvet,cz CZE,MF,26.0,21.1,4,32,9,28.1,1.51,0.43,0.13,0.44,20.3,3.0,0,0,2.4,2.4,0.07,1.6,1.6,Roman KvetDender
Belgian Pro League,Dender,Bruny Nsimba,be BEL,FW,24.0,21.5,6,45,11,24.4,2.1,0.51,0.09,0.36,16.8,0.0,2,2,6.9,5.3,0.12,-0.9,-1.3,Bruny NsimbaDender
Belgian Pro League,Dender,Aurelien Scheidler,fr FRA,FW,26.0,16.6,6,41,13,31.7,2.47,0.78,0.15,0.46,12.1,0.0,0,0,6.1,6.1,0.15,-0.1,-0.1,Aurelien ScheidlerDender
Belgian Pro League,Dender,David Hrncar,sk SVK,DF,26.0,17.7,2,20,9,45.0,1.13,0.51,0.1,0.22,18.4,2.0,0,0,2.2,2.2,0.11,-0.2,-0.2,David HrncarDender
Belgian Pro League,Dender,Mohamed Berte,be BEL,FW,22.0,14.8,5,26,10,38.5,1.76,0.68,0.19,0.5,13.8,0.0,0,0,3.5,3.5,0.14,1.5,1.5,Mohamed BerteDender
Belgian Pro League,Dender,Bryan Goncalves,fr FRA,DF,28.0,11.4,0,2,0,0.0,0.18,0.0,0.0,,17.2,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Bryan GoncalvesDender
Belgian Pro League,Dender,Malcolm Viltard,fr FRA,"MF,DF",21.0,12.0,0,10,3,30.0,0.83,0.25,0.0,0.0,22.3,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Malcolm ViltardDender
Belgian Pro League,Dender,Ragnar Oratmangoen,id IDN,MF,26.0,11.2,1,13,5,38.5,1.16,0.44,0.08,0.2,19.8,0.0,0,0,1.3,1.3,0.1,-0.3,-0.3,Ragnar OratmangoenDender
Belgian Pro League,Dender,Lennard Hens,be BEL,MF,28.0,8.3,1,14,3,21.4,1.68,0.36,0.07,0.33,24.8,2.0,0,0,0.5,0.5,0.04,0.5,0.5,Lennard HensDender
Belgian Pro League,Dender,Dembo Sylla,gn GUI,DF,21.0,7.5,0,2,1,50.0,0.27,0.13,0.0,0.0,25.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Dembo SyllaDender
Belgian Pro League,Dender,Karol Fila,pl POL,DF,26.0,4.1,1,4,3,75.0,0.98,0.74,0.25,0.33,9.8,0.0,0,0,0.7,0.7,0.17,0.3,0.3,Karol FilaDender
Belgian Pro League,Dender,Jordy Soladio,be BEL,FW,26.0,4.5,1,12,4,33.3,2.65,0.88,0.08,0.25,14.7,0.0,0,0,1.0,1.0,0.09,0.0,0.0,Jordy SoladioDender
Belgian Pro League,Dender,Julien Devriendt,be BEL,GK,25.0,3.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Julien DevriendtDender
Belgian Pro League,Dender,Noah Mbamba,be BEL,MF,19.0,2.2,0,4,0,0.0,1.81,0.0,0.0,,15.6,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Noah MbambaDender
Belgian Pro League,Dender,Jasper Van Oudenhove,be BEL,"MF,DF",25.0,1.7,0,2,1,50.0,1.18,0.59,0.0,0.0,12.0,0.0,0,0,0.4,0.4,0.21,-0.4,-0.4,Jasper Van OudenhoveDender
Belgian Pro League,Dender,Tom Holmes,eng ENG,DF,24.0,1.0,0,3,2,66.7,2.87,1.91,0.0,0.0,11.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Tom HolmesDender
Belgian Pro League,Dender,Desmond Acquah,be BEL,"MF,DF",22.0,2.6,0,1,1,100.0,0.39,0.39,0.0,0.0,17.1,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Desmond AcquahDender
Belgian Pro League,Dender,Ridwane M'Barki,be BEL,"DF,MF",30.0,1.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Ridwane M'BarkiDender
Belgian Pro League,Dender,Guillaume Dietsch,fr FRA,GK,23.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Guillaume DietschDender
Belgian Pro League,Dender,Ali Akman,tr TUR,"FW,MF",22.0,0.5,1,1,1,100.0,2.05,2.05,1.0,1.0,2.3,0.0,0,0,0.1,0.1,0.08,0.9,0.9,Ali AkmanDender
Belgian Pro League,Dender,Keres Masangu,be BEL,DF,24.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Keres MasanguDender
Belgian Pro League,Dender,Opponent Total,,,24.9,30.0,49,445,149,33.5,14.83,4.97,0.09,0.28,17.8,15.0,8,8,50.4,44.2,0.1,-1.4,-3.2,Opponent TotalDender
Belgian Pro League,Cercle Brugge,Thibo Somers,be BEL,"FW,MF",25.0,28.6,3,41,12,29.3,1.43,0.42,0.07,0.25,12.4,0.0,0,0,5.1,5.1,0.12,-2.1,-2.1,Thibo SomersCercle Brugge
Belgian Pro League,Cercle Brugge,Christiaan Ravych,be BEL,DF,22.0,26.6,1,13,4,30.8,0.49,0.15,0.08,0.25,13.5,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Christiaan RavychCercle Brugge
Belgian Pro League,Cercle Brugge,Hannes Van der Bruggen,be BEL,MF,31.0,22.2,1,27,9,33.3,1.22,0.41,0.04,0.11,18.8,0.0,0,0,1.9,1.9,0.07,-0.9,-0.9,Hannes Van der BruggenCercle Brugge
Belgian Pro League,Cercle Brugge,Lawrence Agyekum,gh GHA,MF,20.0,21.8,0,29,7,24.1,1.33,0.32,0.0,0.0,21.3,0.0,0,0,1.8,1.8,0.06,-1.8,-1.8,Lawrence AgyekumCercle Brugge
Belgian Pro League,Cercle Brugge,Gary Magnee,be BEL,"DF,MF",24.0,19.2,0,18,4,22.2,0.94,0.21,0.0,0.0,21.3,2.0,0,0,0.9,0.9,0.05,-0.9,-0.9,Gary MagneeCercle Brugge
Belgian Pro League,Cercle Brugge,Erick Nunes,br BRA,"MF,DF",20.0,17.1,0,19,4,21.1,1.11,0.23,0.0,0.0,17.3,0.0,0,0,1.7,1.7,0.09,-1.7,-1.7,Erick NunesCercle Brugge
Belgian Pro League,Cercle Brugge,Maxime Delanghe,be BEL,GK,23.0,20.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Maxime DelangheCercle Brugge
Belgian Pro League,Cercle Brugge,Ibrahim Diakite,gn GUI,DF,20.0,18.3,2,5,3,60.0,0.27,0.16,0.4,0.67,18.4,0.0,0,0,0.4,0.4,0.08,1.6,1.6,Ibrahim DiakiteCercle Brugge
Belgian Pro League,Cercle Brugge,Francis Abu,gh GHA,MF,23.0,18.4,0,19,2,10.5,1.03,0.11,0.0,0.0,24.6,1.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Francis AbuCercle Brugge
Belgian Pro League,Cercle Brugge,Felipe Augusto,br BRA,"FW,MF",20.0,15.4,2,44,16,36.4,2.86,1.04,0.05,0.13,13.9,0.0,0,1,7.1,6.3,0.14,-5.1,-4.3,Felipe AugustoCercle Brugge
Belgian Pro League,Cercle Brugge,Kevin Denkey,tg TOG,FW,23.0,14.6,10,49,21,42.9,3.36,1.44,0.18,0.43,13.2,3.0,1,1,8.3,7.5,0.15,1.7,1.5,Kevin DenkeyCercle Brugge
Belgian Pro League,Cercle Brugge,Alan Minda,ec ECU,"FW,MF",21.0,14.5,1,34,15,44.1,2.35,1.04,0.03,0.07,18.8,0.0,0,0,2.7,2.7,0.08,-1.7,-1.7,Alan MindaCercle Brugge
Belgian Pro League,Cercle Brugge,Emmanuel Kakou,ci CIV,DF,19.0,14.0,1,10,3,30.0,0.71,0.21,0.1,0.33,16.6,0.0,0,0,0.7,0.7,0.07,0.3,0.3,Emmanuel KakouCercle Brugge
Belgian Pro League,Cercle Brugge,Flavio Nazinho,pt POR,DF,21.0,13.0,1,15,3,20.0,1.15,0.23,0.07,0.33,21.0,3.0,0,0,0.7,0.7,0.05,0.3,0.3,Flavio NazinhoCercle Brugge
Belgian Pro League,Cercle Brugge,Edgaras Utkus,lt LTU,DF,24.0,10.8,0,18,4,22.2,1.66,0.37,0.0,0.0,11.4,0.0,0,0,1.3,1.3,0.07,-1.3,-1.3,Edgaras UtkusCercle Brugge
Belgian Pro League,Cercle Brugge,Kazeem Olaigbe,be BEL,"MF,FW",21.0,10.0,3,26,9,34.6,2.59,0.9,0.08,0.22,18.2,2.0,1,1,3.3,2.5,0.1,-0.3,-0.5,Kazeem OlaigbeCercle Brugge
Belgian Pro League,Cercle Brugge,Warleson,br BRA,GK,27.0,9.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,WarlesonCercle Brugge
Belgian Pro League,Cercle Brugge,Senna Miangue,be BEL,DF,27.0,8.9,0,4,2,50.0,0.45,0.22,0.0,0.0,9.2,0.0,0,0,0.5,0.5,0.13,-0.5,-0.5,Senna MiangueCercle Brugge
Belgian Pro League,Cercle Brugge,Lucas Perrin,fr FRA,DF,25.0,5.5,0,4,0,0.0,0.73,0.0,0.0,,21.3,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Lucas PerrinCercle Brugge
Belgian Pro League,Cercle Brugge,Bruninho,br BRA,"MF,FW",21.0,4.7,1,9,2,22.2,1.93,0.43,0.11,0.5,17.3,0.0,0,0,0.7,0.7,0.08,0.3,0.3,BruninhoCercle Brugge
Belgian Pro League,Cercle Brugge,Paris Brunner,de GER,"FW,MF",18.0,3.8,1,8,3,37.5,2.09,0.78,0.13,0.33,16.8,0.0,0,0,0.5,0.5,0.06,0.5,0.5,Paris BrunnerCercle Brugge
Belgian Pro League,Cercle Brugge,Kader Ouattara,bf BFA,"MF,FW",19.0,3.1,2,11,5,45.5,3.5,1.59,0.18,0.4,15.1,0.0,0,0,2.0,2.0,0.18,0.0,0.0,Kader OuattaraCercle Brugge
Belgian Pro League,Cercle Brugge,Malamine Efekele,fr FRA,"MF,FW",20.0,2.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Malamine EfekeleCercle Brugge
Belgian Pro League,Cercle Brugge,Jesper Daland,no NOR,DF,24.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Jesper DalandCercle Brugge
Belgian Pro League,Cercle Brugge,Boris Popovic,rs SRB,DF,24.0,1.8,0,2,1,50.0,1.14,0.57,0.0,0.0,7.8,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Boris PopovicCercle Brugge
Belgian Pro League,Cercle Brugge,Nils De Wilde,be BEL,MF,21.0,1.3,0,1,1,100.0,0.78,0.78,0.0,0.0,17.4,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Nils De WildeCercle Brugge
Belgian Pro League,Cercle Brugge,Jonas Lietaert,be BEL,DF,20.0,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Jonas LietaertCercle Brugge
Belgian Pro League,Cercle Brugge,Steve Ngoura,fr FRA,FW,19.0,0.3,0,2,0,0.0,7.83,0.0,0.0,,13.3,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Steve NgouraCercle Brugge
Belgian Pro League,Cercle Brugge,Heriberto Jurado,mx MEX,MF,19.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Heriberto JuradoCercle Brugge
Belgian Pro League,Cercle Brugge,Opponent Total,,,25.1,30.0,44,364,131,36.0,12.13,4.37,0.12,0.32,15.9,5.0,2,3,46.5,44.1,0.12,-2.5,-2.1,Opponent TotalCercle Brugge
Belgian Pro League,Sint Truiden,Bruno Godeau,be BEL,DF,32.0,27.3,0,14,4,28.6,0.51,0.15,0.0,0.0,12.0,0.0,0,0,1.9,1.9,0.14,-1.9,-1.9,Bruno GodeauSint Truiden
Belgian Pro League,Sint Truiden,Ryoya Ogawa,jp JPN,"DF,MF",27.0,27.2,2,16,4,25.0,0.59,0.15,0.13,0.5,13.9,2.0,0,0,1.6,1.6,0.1,0.4,0.4,Ryoya OgawaSint Truiden
Belgian Pro League,Sint Truiden,Leo Kokubo,jp JPN,GK,23.0,27.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Leo KokuboSint Truiden
Belgian Pro League,Sint Truiden,Joel Fujita,jp JPN,MF,22.0,26.7,0,18,3,16.7,0.68,0.11,0.0,0.0,26.6,0.0,0,0,0.8,0.8,0.04,-0.8,-0.8,Joel FujitaSint Truiden
Belgian Pro League,Sint Truiden,Rein Van Helden,be BEL,DF,22.0,26.0,1,12,3,25.0,0.46,0.12,0.08,0.33,10.2,0.0,0,0,1.1,1.1,0.1,-0.1,-0.1,Rein Van HeldenSint Truiden
Belgian Pro League,Sint Truiden,Adriano Bertaccini,be BEL,"FW,MF",23.0,24.7,16,82,29,35.4,3.32,1.18,0.17,0.48,17.6,5.0,2,2,12.3,10.7,0.13,3.7,3.3,Adriano BertacciniSint Truiden
Belgian Pro League,Sint Truiden,Ryotaro Ito,jp JPN,MF,26.0,22.3,2,40,10,25.0,1.79,0.45,0.05,0.2,22.0,2.0,0,0,2.9,2.9,0.07,-0.9,-0.9,Ryotaro ItoSint Truiden
Belgian Pro League,Sint Truiden,Louis Patris,be BEL,"DF,MF",23.0,18.7,0,20,3,15.0,1.07,0.16,0.0,0.0,14.5,0.0,0,0,1.9,1.9,0.1,-1.9,-1.9,Louis PatrisSint Truiden
Belgian Pro League,Sint Truiden,Bilal Brahimi,dz ALG,"MF,FW",24.0,16.5,1,54,18,33.3,3.27,1.09,0.02,0.06,24.1,4.0,0,0,2.5,2.5,0.05,-1.5,-1.5,Bilal BrahimiSint Truiden
Belgian Pro League,Sint Truiden,Robert-Jan Vanwesemael,be BEL,"MF,DF",22.0,15.5,1,5,1,20.0,0.32,0.06,0.2,1.0,20.9,0.0,0,0,0.7,0.7,0.13,0.3,0.3,Robert-Jan VanwesemaelSint Truiden
Belgian Pro League,Sint Truiden,Kahveh Zahiroleslam,us USA,FW,22.0,11.9,3,30,13,43.3,2.52,1.09,0.1,0.23,14.9,0.0,0,0,2.9,2.9,0.1,0.1,0.1,Kahveh ZahiroleslamSint Truiden
Belgian Pro League,Sint Truiden,Shogo Taniguchi,jp JPN,DF,33.0,10.5,1,5,1,20.0,0.47,0.09,0.2,1.0,4.5,0.0,0,0,0.9,0.9,0.18,0.1,0.1,Shogo TaniguchiSint Truiden
Belgian Pro League,Sint Truiden,Rihito Yamamoto,jp JPN,MF,22.0,10.5,0,6,1,16.7,0.57,0.09,0.0,0.0,22.6,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Rihito YamamotoSint Truiden
Belgian Pro League,Sint Truiden,Zineddine Belaid,dz ALG,DF,25.0,10.1,0,6,2,33.3,0.59,0.2,0.0,0.0,6.9,0.0,0,0,0.8,0.8,0.14,-0.8,-0.8,Zineddine BelaidSint Truiden
Belgian Pro League,Sint Truiden,Wolke Janssens,be BEL,DF,29.0,9.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Wolke JanssensSint Truiden
Belgian Pro League,Sint Truiden,Andres Ferrari,uy URU,FW,21.0,9.2,5,30,14,46.7,3.28,1.53,0.17,0.36,15.7,0.0,0,0,3.1,3.1,0.1,1.9,1.9,Andres FerrariSint Truiden
Belgian Pro League,Sint Truiden,Didier Lamkel Ze,cm CMR,FW,27.0,7.1,4,17,7,41.2,2.39,0.98,0.18,0.43,13.6,0.0,1,2,4.3,2.6,0.16,-0.3,0.4,Didier Lamkel ZeSint Truiden
Belgian Pro League,Sint Truiden,Loic Lapoussin,mg MAD,"MF,DF",28.0,5.6,1,8,4,50.0,1.42,0.71,0.13,0.25,13.6,0.0,0,0,1.8,1.8,0.22,-0.8,-0.8,Loic LapoussinSint Truiden
Belgian Pro League,Sint Truiden,Olivier Dumont,be BEL,"MF,FW",22.0,4.9,1,10,2,20.0,2.04,0.41,0.1,0.5,24.6,0.0,0,0,0.5,0.5,0.05,0.5,0.5,Olivier DumontSint Truiden
Belgian Pro League,Sint Truiden,Jo Coppens,be BEL,GK,33.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Jo CoppensSint Truiden
Belgian Pro League,Sint Truiden,Frederic Ananou,tg TOG,"DF,MF",26.0,2.2,0,1,0,0.0,0.45,0.0,0.0,,16.1,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Frederic AnanouSint Truiden
Belgian Pro League,Sint Truiden,Visar Musliu,mk MKD,DF,29.0,2.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Visar MusliuSint Truiden
Belgian Pro League,Sint Truiden,Alouis Diriken,be BEL,MF,20.0,1.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Alouis DirikenSint Truiden
Belgian Pro League,Sint Truiden,Adam Nhaili,be BEL,"FW,MF",18.0,2.3,0,2,2,100.0,0.88,0.88,0.0,0.0,27.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Adam NhailiSint Truiden
Belgian Pro League,Sint Truiden,Isaias Delpupo,ar ARG,"FW,DF",21.0,1.5,0,4,3,75.0,2.59,1.94,0.0,0.0,15.4,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,Isaias DelpupoSint Truiden
Belgian Pro League,Sint Truiden,Simen Juklerod,no NOR,"DF,FW",30.0,1.1,0,2,0,0.0,1.84,0.0,0.0,,18.5,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Simen JuklerodSint Truiden
Belgian Pro League,Sint Truiden,David Mindombe,be BEL,DF,23.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,David MindombeSint Truiden
Belgian Pro League,Sint Truiden,Joselpho Barnes,gh GHA,"FW,MF",22.0,1.3,0,3,1,33.3,2.27,0.76,0.0,0.0,6.1,0.0,0,0,0.5,0.5,0.16,-0.5,-0.5,Joselpho BarnesSint Truiden
Belgian Pro League,Sint Truiden,Hugo Lambotte,be BEL,MF,18.0,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Hugo LambotteSint Truiden
Belgian Pro League,Sint Truiden,Jay-David Mbalanda,fr FRA,FW,17.0,0.2,0,1,0,0.0,4.74,0.0,0.0,,8.6,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Jay-David MbalandaSint Truiden
Belgian Pro League,Sint Truiden,Hiiro komori,jp JPN,"MF,FW",23.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Hiiro komoriSint Truiden
Belgian Pro League,Sint Truiden,Arthur Alexis,be BEL,MF,18.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Arthur AlexisSint Truiden
Belgian Pro League,Sint Truiden,Opponent Total,,,24.9,30.0,54,437,128,29.3,14.57,4.27,0.1,0.34,17.6,7.0,10,11,48.8,40.5,0.09,5.2,3.5,Opponent TotalSint Truiden
Belgian Pro League,Kortrijk,Nayel Mehssatou,cl CHI,"MF,DF",22.0,25.2,0,18,5,27.8,0.71,0.2,0.0,0.0,24.4,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0,Nayel MehssatouKortrijk
Belgian Pro League,Kortrijk,Joao Silva,pt POR,DF,25.0,20.8,1,7,2,28.6,0.34,0.1,0.14,0.5,10.0,0.0,0,0,0.7,0.7,0.1,0.3,0.3,Joao SilvaKortrijk
Belgian Pro League,Kortrijk,Nacho Ferri,es ESP,FW,19.0,20.5,6,50,17,34.0,2.44,0.83,0.12,0.35,11.6,0.0,0,0,6.7,6.7,0.13,-0.7,-0.7,Nacho FerriKortrijk
Belgian Pro League,Kortrijk,Dion De Neve,be BEL,DF,22.0,20.4,2,17,6,35.3,0.83,0.29,0.12,0.33,16.2,0.0,0,0,1.3,1.3,0.07,0.7,0.7,Dion De NeveKortrijk
Belgian Pro League,Kortrijk,Bram Lagae,be BEL,DF,20.0,18.5,0,12,2,16.7,0.65,0.11,0.0,0.0,15.0,1.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Bram LagaeKortrijk
Belgian Pro League,Kortrijk,Abdelkahar Kadri,dz ALG,"MF,FW",24.0,18.4,1,36,8,22.2,1.95,0.43,0.03,0.13,23.7,12.0,0,0,2.9,2.9,0.08,-1.9,-1.9,Abdelkahar KadriKortrijk
