League,Squad,Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,PlSqu
Argentine Primera División,Independiente Rivadavia,Pedro Souto,ar ARG,DF,25-032,3.7,116.0,165.0,70.3,1817.0,1005.0,65.0,71.0,91.5,41.0,56.0,73.2,9.0,32.0,28.1,0,0.1,0.2,-0.1,2.0,9.0,2.0,1.0,11.0,Pedro SoutoIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Kevin Retamar,ar ARG,"MF,FW",26-120,5.4,81.0,123.0,65.9,1255.0,433.0,51.0,71.0,71.8,22.0,29.0,75.9,7.0,12.0,58.3,3,1.4,1.0,1.6,5.0,6.0,3.0,1.0,13.0,Kevin RetamarIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Thomas Ortega,ar ARG,"MF,DF",24-182,4.1,127.0,166.0,76.5,1994.0,786.0,59.0,68.0,86.8,58.0,67.0,86.6,5.0,16.0,31.3,0,0.2,0.3,-0.2,3.0,19.0,2.0,0.0,23.0,Thomas OrtegaIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Juan Barbieri,ar ARG,"FW,MF",28-262,4.9,57.0,87.0,65.5,799.0,120.0,34.0,49.0,69.4,13.0,23.0,56.5,4.0,6.0,66.7,1,0.2,0.1,0.8,5.0,5.0,2.0,0.0,9.0,Juan BarbieriIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Matias Valenti,ar ARG,DF,22-276,4.5,102.0,162.0,63.0,1771.0,1071.0,53.0,66.0,80.3,37.0,56.0,66.1,10.0,28.0,35.7,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,14.0,Matias ValentiIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Fabrizio Sartori,ar ARG,"FW,MF",22-326,4.5,68.0,93.0,73.1,850.0,212.0,42.0,49.0,85.7,19.0,26.0,73.1,0.0,1.0,0.0,0,0.1,0.1,-0.1,3.0,4.0,0.0,0.0,4.0,Fabrizio SartoriIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Diego Tonetto,ar ARG,MF,36-183,3.2,86.0,111.0,77.5,1359.0,465.0,45.0,51.0,88.2,33.0,40.0,82.5,6.0,10.0,60.0,0,0.1,0.0,-0.1,2.0,11.0,0.0,0.0,11.0,Diego TonettoIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Leonard Costa,uy URU,DF,27-039,4.1,68.0,84.0,81.0,1486.0,718.0,18.0,18.0,100.0,37.0,43.0,86.0,13.0,20.0,65.0,0,0.3,0.1,-0.3,1.0,4.0,0.0,0.0,4.0,Leonard CostaIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Luciano Abecasis,ar ARG,DF,35-002,1.0,37.0,52.0,71.2,587.0,266.0,23.0,24.0,95.8,11.0,17.0,64.7,3.0,11.0,27.3,1,0.2,0.2,0.8,1.0,2.0,2.0,0.0,3.0,Luciano AbecasisIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Santiago Flores,ar ARG,DF,24-073,0.9,26.0,30.0,86.7,532.0,297.0,10.0,13.0,76.9,13.0,14.0,92.9,3.0,3.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Santiago FloresIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Gonzalo Rios,ar ARG,"MF,FW",26-130,0.8,23.0,29.0,79.3,417.0,117.0,10.0,14.0,71.4,9.0,9.0,100.0,3.0,5.0,60.0,0,0.1,0.0,-0.1,1.0,2.0,0.0,0.0,2.0,Gonzalo RiosIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Fabricio Amato,ar ARG,MF,21-002,0.3,4.0,7.0,57.1,86.0,71.0,1.0,2.0,50.0,2.0,3.0,66.7,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Fabricio AmatoIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Maximiano Juambeltz,uy URU,FW,22-362,0.3,5.0,6.0,83.3,90.0,3.0,2.0,2.0,100.0,3.0,4.0,75.0,0.0,0.0,,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Maximiano JuambeltzIndependiente Rivadavia
Argentine Primera División,Independiente Rivadavia,Opponent Total,,,27.4,16.0,5418.0,7037.0,77.0,103461.0,40713.0,2209.0,2569.0,86.0,2390.0,2840.0,84.2,717.0,1283.0,55.9,8,14.6,16.4,-6.6,184.0,555.0,145.0,54.0,705.0,Opponent TotalIndependiente Rivadavia
Argentine Primera División,Barracas Central,Marcos Ignacio Ledesma,ar ARG,GK,28-264,16.0,198.0,363.0,54.5,7818.0,6958.0,21.0,21.0,100.0,62.0,63.0,98.4,112.0,275.0,40.7,0,0.0,0.1,0.0,0.0,18.0,0.0,0.0,0.0,Marcos Ignacio LedesmaBarracas Central
Argentine Primera División,Barracas Central,Rodrigo Insua,ar ARG,"DF,MF",27-172,16.0,325.0,569.0,57.1,5522.0,3050.0,162.0,205.0,79.0,111.0,197.0,56.3,41.0,128.0,32.0,2,1.2,1.0,0.8,17.0,42.0,11.0,6.0,46.0,Rodrigo InsuaBarracas Central
Argentine Primera División,Barracas Central,Dardo Miloc,ar ARG,MF,34-233,14.3,311.0,409.0,76.0,5071.0,1491.0,143.0,178.0,80.3,131.0,169.0,77.5,22.0,36.0,61.1,0,0.1,0.2,-0.1,2.0,26.0,1.0,1.0,26.0,Dardo MilocBarracas Central
Argentine Primera División,Barracas Central,Kevin Jappert,ar ARG,DF,21-101,15.0,249.0,409.0,60.9,5321.0,3245.0,61.0,80.0,76.3,144.0,187.0,77.0,39.0,126.0,31.0,0,0.2,0.9,-0.2,1.0,23.0,0.0,0.0,27.0,Kevin JappertBarracas Central
Argentine Primera División,Barracas Central,Fernando Tobio,ar ARG,DF,35-231,14.0,236.0,369.0,64.0,6438.0,4171.0,48.0,59.0,81.4,119.0,139.0,85.6,66.0,164.0,40.2,0,0.0,0.6,0.0,0.0,11.0,0.0,0.0,3.0,Fernando TobioBarracas Central
Argentine Primera División,Barracas Central,Ivan Tapia,ar ARG,MF,26-195,10.8,253.0,347.0,72.9,4398.0,1689.0,119.0,149.0,79.9,88.0,111.0,79.3,36.0,64.0,56.3,1,1.0,1.7,0.0,14.0,28.0,3.0,3.0,19.0,Ivan TapiaBarracas Central
Argentine Primera División,Barracas Central,Facundo Mater,sy SYR,"DF,MF",26-318,11.3,199.0,285.0,69.8,3342.0,1836.0,93.0,117.0,79.5,78.0,98.0,79.6,20.0,50.0,40.0,0,0.6,0.7,-0.6,10.0,29.0,9.0,3.0,36.0,Facundo MaterBarracas Central
Argentine Primera División,Barracas Central,Jhonatan Candia,uy URU,"FW,MF",30-083,10.5,159.0,250.0,63.6,2505.0,496.0,88.0,135.0,65.2,49.0,71.0,69.0,16.0,20.0,80.0,1,1.7,1.0,-0.7,8.0,14.0,5.0,1.0,23.0,Jhonatan CandiaBarracas Central
Argentine Primera División,Barracas Central,Nicolas Demartini,ar ARG,DF,25-214,10.4,234.0,340.0,68.8,4254.0,2366.0,88.0,102.0,86.3,124.0,162.0,76.5,18.0,63.0,28.6,0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,16.0,Nicolas DemartiniBarracas Central
Argentine Primera División,Barracas Central,Javier Ruiz,ar ARG,"MF,FW",20-255,8.3,133.0,172.0,77.3,2141.0,481.0,68.0,83.0,81.9,45.0,52.0,86.5,13.0,23.0,56.5,4,1.7,1.5,2.3,11.0,17.0,2.0,1.0,16.0,Javier RuizBarracas Central
Argentine Primera División,Barracas Central,Nahuel Barrios,ar ARG,"MF,FW",27-030,7.4,215.0,278.0,77.3,3333.0,1027.0,113.0,134.0,84.3,74.0,95.0,77.9,18.0,23.0,78.3,0,0.4,0.7,-0.4,8.0,34.0,9.0,0.0,47.0,Nahuel BarriosBarracas Central
Argentine Primera División,Barracas Central,Yonatthan Rak,uy URU,DF,31-292,8.0,216.0,297.0,72.7,4967.0,2694.0,63.0,73.0,86.3,112.0,134.0,83.6,40.0,85.0,47.1,2,0.8,0.9,1.2,2.0,22.0,0.0,0.0,29.0,Yonatthan RakBarracas Central
Argentine Primera División,Barracas Central,Gonzalo Morales,ar ARG,"FW,MF",22-094,6.2,73.0,105.0,69.5,1089.0,163.0,42.0,53.0,79.2,24.0,27.0,88.9,4.0,12.0,33.3,1,0.5,0.4,0.5,6.0,0.0,2.0,2.0,4.0,Gonzalo MoralesBarracas Central
Argentine Primera División,Barracas Central,Manuel Agustin Duarte,ar ARG,"MF,FW",23-287,4.3,112.0,136.0,82.4,1905.0,538.0,51.0,62.0,82.3,44.0,48.0,91.7,11.0,15.0,73.3,0,0.4,0.4,-0.4,6.0,11.0,6.0,3.0,13.0,Manuel Agustin DuarteBarracas Central
Argentine Primera División,Barracas Central,Facundo Bruera,ar ARG,"FW,MF",26-256,7.1,90.0,153.0,58.8,1202.0,277.0,51.0,76.0,67.1,22.0,37.0,59.5,6.0,10.0,60.0,1,0.5,0.7,0.5,9.0,9.0,5.0,1.0,15.0,Facundo BrueraBarracas Central
Argentine Primera División,Barracas Central,Siro Rosane,ar ARG,MF,24-364,7.5,217.0,292.0,74.3,3848.0,1328.0,102.0,123.0,82.9,86.0,108.0,79.6,24.0,43.0,55.8,1,0.6,0.3,0.4,4.0,21.0,6.0,0.0,16.0,Siro RosaneBarracas Central
Argentine Primera División,Barracas Central,Rafael Barrios,ar ARG,DF,32-014,4.0,73.0,127.0,57.5,1349.0,505.0,30.0,40.0,75.0,31.0,51.0,60.8,10.0,25.0,40.0,0,0.0,0.1,0.0,0.0,3.0,5.0,4.0,3.0,Rafael BarriosBarracas Central
Argentine Primera División,Barracas Central,Tomas Porra,ar ARG,"MF,FW",21-148,2.9,79.0,103.0,76.7,1294.0,454.0,41.0,46.0,89.1,27.0,34.0,79.4,9.0,13.0,69.2,1,0.7,0.4,0.3,8.0,10.0,6.0,3.0,14.0,Tomas PorraBarracas Central
Argentine Primera División,Barracas Central,Nicolas Capraro,ar ARG,DF,27-095,1.5,14.0,24.0,58.3,317.0,225.0,3.0,5.0,60.0,9.0,9.0,100.0,2.0,8.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nicolas CapraroBarracas Central
Argentine Primera División,Barracas Central,Maximiliano Puig,ar ARG,FW,24-261,0.2,8.0,8.0,100.0,94.0,15.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maximiliano PuigBarracas Central
Argentine Primera División,Barracas Central,Ignacio Tapia,ar ARG,FW,20-278,0.1,2.0,3.0,66.7,20.0,4.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ignacio TapiaBarracas Central
Argentine Primera División,Barracas Central,Opponent Total,,,27.8,16.0,6195.0,7904.0,78.4,113931.0,41416.0,2537.0,2893.0,87.7,2851.0,3359.0,84.9,681.0,1265.0,53.8,10,10.3,12.8,-0.3,149.0,640.0,109.0,30.0,781.0,Opponent TotalBarracas Central
Argentine Primera División,Deportivo Riestra,Ignacio Arce,ar ARG,GK,33-059,16.0,255.0,539.0,47.3,12333.0,11262.0,11.0,12.0,91.7,42.0,45.0,93.3,200.0,478.0,41.8,0,0.2,0.2,-0.2,4.0,38.0,1.0,0.0,0.0,Ignacio ArceDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Cristian Paz,ar ARG,DF,30-043,16.0,119.0,196.0,60.7,2455.0,1214.0,35.0,47.0,74.5,62.0,84.0,73.8,20.0,57.0,35.1,0,0.1,0.2,-0.1,1.0,12.0,1.0,0.0,13.0,Cristian PazDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Milton Celiz,ar ARG,MF,32-316,14.8,207.0,370.0,55.9,3236.0,1615.0,116.0,164.0,70.7,71.0,125.0,56.8,13.0,40.0,32.5,0,0.2,0.8,-0.2,3.0,36.0,8.0,2.0,49.0,Milton CelizDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Jonathan Herrera,ar ARG,FW,33-263,12.8,113.0,172.0,65.7,1663.0,315.0,61.0,87.0,70.1,41.0,56.0,73.2,6.0,7.0,85.7,1,1.7,1.6,-0.7,13.0,6.0,10.0,3.0,15.0,Jonathan HerreraDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Nicolas Sansotre,ar ARG,DF,31-271,12.8,166.0,317.0,52.4,3242.0,1948.0,63.0,89.0,70.8,79.0,143.0,55.2,23.0,72.0,31.9,2,0.3,0.5,1.7,4.0,28.0,11.0,3.0,30.0,Nicolas SansotreDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Jonatan Goitia,ar ARG,"MF,DF",30-308,12.5,123.0,240.0,51.3,2139.0,1047.0,58.0,86.0,67.4,47.0,86.0,54.7,13.0,48.0,27.1,1,0.2,0.5,0.8,5.0,24.0,6.0,2.0,29.0,Jonatan GoitiaDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Nicolas Benegas,ar ARG,FW,29-097,10.1,135.0,249.0,54.2,2282.0,784.0,65.0,115.0,56.5,48.0,82.0,58.5,16.0,28.0,57.1,2,1.9,2.3,0.1,13.0,19.0,17.0,1.0,34.0,Nicolas BenegasDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Pedro Ramirez,ar ARG,DF,25-063,10.2,121.0,247.0,49.0,2346.0,1402.0,44.0,66.0,66.7,55.0,91.0,60.4,16.0,68.0,23.5,0,0.3,0.7,-0.3,4.0,18.0,6.0,0.0,18.0,Pedro RamirezDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Facundo Mino,ar ARG,DF,25-233,7.5,61.0,124.0,49.2,1387.0,827.0,23.0,26.0,88.5,25.0,50.0,50.0,13.0,44.0,29.5,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,13.0,Facundo MinoDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Antony Alonso,ar ARG,"MF,FW",27-026,6.3,47.0,89.0,52.8,654.0,319.0,33.0,49.0,67.3,10.0,22.0,45.5,3.0,6.0,50.0,1,0.7,0.6,0.3,7.0,5.0,2.0,1.0,6.0,Antony AlonsoDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Nicolas Caro,ar ARG,DF,30-033,8.2,74.0,115.0,64.3,1643.0,1071.0,23.0,30.0,76.7,29.0,43.0,67.4,19.0,37.0,51.4,0,0.0,0.1,0.0,1.0,11.0,2.0,1.0,8.0,Nicolas CaroDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Mariano Bracamonte,ar ARG,DF,26-043,6.5,69.0,185.0,37.3,1793.0,1380.0,12.0,24.0,50.0,33.0,77.0,42.9,24.0,77.0,31.2,0,0.5,0.6,-0.5,6.0,10.0,5.0,1.0,11.0,Mariano BracamonteDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Pablo Monje,ar ARG,MF,28-120,6.6,93.0,194.0,47.9,1780.0,1115.0,39.0,57.0,68.4,37.0,82.0,45.1,15.0,41.0,36.6,0,0.3,0.3,-0.3,3.0,17.0,2.0,0.0,19.0,Pablo MonjeDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Brian Sanchez,ar ARG,MF,31-360,5.5,112.0,169.0,66.3,1534.0,552.0,65.0,89.0,73.0,36.0,47.0,76.6,4.0,14.0,28.6,0,0.2,0.7,-0.2,2.0,8.0,4.0,0.0,16.0,Brian SanchezDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Juan Randazzo,ar ARG,DF,30-238,5.2,40.0,75.0,53.3,1052.0,752.0,14.0,21.0,66.7,9.0,18.0,50.0,17.0,34.0,50.0,0,0.1,0.0,-0.1,2.0,10.0,0.0,0.0,8.0,Juan RandazzoDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Mario Sanabria,ar ARG,MF,22-316,4.4,43.0,81.0,53.1,693.0,266.0,22.0,37.0,59.5,18.0,28.0,64.3,2.0,7.0,28.6,1,0.5,0.5,0.5,6.0,3.0,4.0,0.0,8.0,Mario SanabriaDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Rodrigo Sayavedra,ar ARG,"DF,MF",29-320,4.0,54.0,114.0,47.4,1269.0,927.0,19.0,26.0,73.1,18.0,37.0,48.6,17.0,48.0,35.4,0,0.2,0.6,-0.2,3.0,10.0,6.0,1.0,13.0,Rodrigo SayavedraDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Rodrigo Gallo,ar ARG,DF,24-214,4.0,34.0,84.0,40.5,1036.0,733.0,5.0,6.0,83.3,12.0,19.0,63.2,16.0,56.0,28.6,0,0.1,0.1,-0.1,1.0,7.0,1.0,0.0,6.0,Rodrigo GalloDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Alexander Diaz,ar ARG,"FW,MF",25-135,4.3,43.0,92.0,46.7,798.0,324.0,16.0,26.0,61.5,16.0,36.0,44.4,8.0,13.0,61.5,1,0.2,0.3,0.8,4.0,8.0,4.0,3.0,8.0,Alexander DiazDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Eric Joel Tovo,ar ARG,DF,33-092,2.2,11.0,29.0,37.9,222.0,152.0,4.0,8.0,50.0,5.0,9.0,55.6,2.0,8.0,25.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,Eric Joel TovoDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Gonzalo Bravo,ar ARG,"MF,FW",35-019,1.4,12.0,23.0,52.2,117.0,43.0,6.0,8.0,75.0,2.0,7.0,28.6,0.0,2.0,0.0,0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,3.0,Gonzalo BravoDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Gustavo Fernandez,ar ARG,FW,34-306,0.8,11.0,20.0,55.0,151.0,51.0,7.0,12.0,58.3,4.0,6.0,66.7,0.0,0.0,,0,0.2,0.2,-0.2,1.0,1.0,1.0,0.0,3.0,Gustavo FernandezDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Gabriel Obredor,ar ARG,"MF,FW",28-151,1.6,21.0,39.0,53.8,274.0,88.0,14.0,21.0,66.7,4.0,7.0,57.1,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,Gabriel ObredorDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Braian Guille,ar ARG,"MF,FW",27-310,1.0,17.0,28.0,60.7,275.0,107.0,11.0,14.0,78.6,3.0,4.0,75.0,3.0,7.0,42.9,0,0.6,0.4,-0.6,1.0,2.0,0.0,0.0,3.0,Braian GuilleDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Franco Fagundez,uy URU,FW,26-174,0.4,5.0,12.0,41.7,76.0,33.0,2.0,7.0,28.6,3.0,4.0,75.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Franco FagundezDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Mateo Ramirez,ar ARG,"MF,DF",30-139,0.3,2.0,4.0,50.0,55.0,56.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Mateo RamirezDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Yaison Murillo,co COL,MF,31-203,0.1,1.0,2.0,50.0,19.0,19.0,0.0,0.0,,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Yaison MurilloDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Sergio Ortiz,ar ARG,MF,24-103,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sergio OrtizDeportivo Riestra
Argentine Primera División,Deportivo Riestra,Opponent Total,,,28.1,16.0,6675.0,8577.0,77.8,124648.0,46201.0,2839.0,3255.0,87.2,2848.0,3390.0,84.0,848.0,1508.0,56.2,2,12.2,15.1,-10.2,161.0,701.0,145.0,52.0,878.0,Opponent TotalDeportivo Riestra
Argentine Primera División,Platense,Juan Cozzani,ar ARG,GK,26-240,16.0,171.0,418.0,40.9,7143.0,6278.0,11.0,11.0,100.0,64.0,66.0,97.0,96.0,340.0,28.2,0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,Juan CozzaniPlatense
Argentine Primera División,Platense,Ignacio Vazquez,ar ARG,DF,27-356,16.0,319.0,475.0,67.2,7246.0,3334.0,76.0,105.0,72.4,179.0,212.0,84.4,60.0,145.0,41.4,0,0.2,0.3,-0.2,3.0,36.0,5.0,0.0,36.0,Ignacio VazquezPlatense
Argentine Primera División,Platense,Guido Mainero,ar ARG,"FW,MF",30-075,13.8,259.0,482.0,53.7,4801.0,1558.0,124.0,176.0,70.5,88.0,157.0,56.1,40.0,98.0,40.8,3,2.3,2.3,0.7,20.0,24.0,23.0,17.0,29.0,Guido MaineroPlatense
Argentine Primera División,Platense,Oscar Salomon,ar ARG,DF,26-076,15.0,297.0,402.0,73.9,5968.0,2268.0,97.0,117.0,82.9,156.0,190.0,82.1,41.0,82.0,50.0,0,0.0,0.1,0.0,2.0,21.0,2.0,0.0,33.0,Oscar SalomonPlatense
Argentine Primera División,Platense,Leonel Picco,ar ARG,MF,25-227,14.3,354.0,460.0,77.0,5872.0,2235.0,163.0,201.0,81.1,143.0,182.0,78.6,30.0,49.0,61.2,0,0.1,0.3,-0.1,6.0,49.0,3.0,0.0,65.0,Leonel PiccoPlatense
Argentine Primera División,Platense,Vicente Taborda,ar ARG,"FW,MF",23-355,13.2,382.0,573.0,66.7,6277.0,2124.0,200.0,250.0,80.0,116.0,160.0,72.5,42.0,109.0,38.5,1,1.5,2.0,-0.5,22.0,60.0,14.0,2.0,68.0,Vicente TabordaPlatense
Argentine Primera División,Platense,Juan Saborido,ar ARG,DF,27-042,11.5,279.0,439.0,63.6,4688.0,2871.0,130.0,166.0,78.3,116.0,166.0,69.9,22.0,73.0,30.1,0,0.4,0.8,-0.4,6.0,23.0,10.0,6.0,33.0,Juan SaboridoPlatense
Argentine Primera División,Platense,Augusto Lotti,it ITA,FW,28-361,10.3,119.0,204.0,58.3,1723.0,394.0,71.0,109.0,65.1,31.0,49.0,63.3,8.0,15.0,53.3,2,1.4,0.6,0.6,15.0,5.0,7.0,0.0,17.0,Augusto LottiPlatense
Argentine Primera División,Platense,Rodrigo Herrera,ar ARG,MF,24-308,10.1,237.0,335.0,70.7,4204.0,1730.0,121.0,152.0,79.6,78.0,112.0,69.6,33.0,54.0,61.1,0,0.1,0.7,-0.1,3.0,44.0,3.0,0.0,51.0,Rodrigo HerreraPlatense
Argentine Primera División,Platense,Franco Zapiola,ar ARG,"MF,FW",24-107,8.1,164.0,263.0,62.4,2772.0,1144.0,83.0,118.0,70.3,55.0,84.0,65.5,22.0,48.0,45.8,0,2.1,2.0,-2.1,15.0,30.0,11.0,5.0,26.0,Franco ZapiolaPlatense
Argentine Primera División,Platense,Tomas Silva,ar ARG,DF,22-090,8.8,210.0,346.0,60.7,3893.0,2156.0,94.0,114.0,82.5,84.0,137.0,61.3,30.0,76.0,39.5,0,0.7,0.7,-0.7,8.0,22.0,12.0,9.0,31.0,Tomas SilvaPlatense
Argentine Primera División,Platense,Ronaldo Martinez,py PAR,"MF,FW",29-042,7.2,115.0,207.0,55.6,1648.0,619.0,60.0,106.0,56.6,37.0,58.0,63.8,8.0,15.0,53.3,1,0.4,1.0,0.6,5.0,16.0,8.0,1.0,19.0,Ronaldo MartinezPlatense
Argentine Primera División,Platense,Jonathan Bay,ar ARG,DF,32-125,5.3,102.0,177.0,57.6,2024.0,1064.0,37.0,51.0,72.5,48.0,76.0,63.2,15.0,43.0,34.9,0,0.3,0.3,-0.3,5.0,9.0,4.0,4.0,8.0,Jonathan BayPlatense
Argentine Primera División,Platense,Fernando Juarez,ar ARG,MF,26-287,5.8,94.0,147.0,63.9,1799.0,630.0,33.0,49.0,67.3,45.0,62.0,72.6,13.0,24.0,54.2,0,0.0,0.1,0.0,1.0,12.0,3.0,1.0,20.0,Fernando JuarezPlatense
Argentine Primera División,Platense,Bautista Barros Schelotto,ar ARG,DF,25-144,4.5,97.0,165.0,58.8,1776.0,966.0,45.0,57.0,78.9,38.0,68.0,55.9,14.0,34.0,41.2,0,0.0,0.1,0.0,0.0,12.0,3.0,2.0,14.0,Bautista Barros SchelottoPlatense
Argentine Primera División,Platense,Nicolas Orsini,ar ARG,FW,30-267,2.4,23.0,39.0,59.0,327.0,73.0,13.0,17.0,76.5,8.0,13.0,61.5,0.0,0.0,,1,0.7,0.4,0.3,1.0,2.0,0.0,0.0,4.0,Nicolas OrsiniPlatense
Argentine Primera División,Platense,Maximiliano Rodriguez,cl CHI,FW,25-006,1.8,22.0,38.0,57.9,403.0,68.0,7.0,19.0,36.8,10.0,12.0,83.3,3.0,3.0,100.0,0,0.0,0.1,0.0,1.0,1.0,3.0,0.0,7.0,Maximiliano RodriguezPlatense
Argentine Primera División,Platense,Franco Baldassarra,ar ARG,MF,26-250,1.7,31.0,46.0,67.4,539.0,148.0,15.0,19.0,78.9,11.0,15.0,73.3,4.0,7.0,57.1,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,Franco BaldassarraPlatense
Argentine Primera División,Platense,Franco Minerva,ar ARG,"MF,FW",19-006,1.3,8.0,17.0,47.1,127.0,48.0,3.0,6.0,50.0,3.0,3.0,100.0,1.0,7.0,14.3,0,0.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,Franco MinervaPlatense
Argentine Primera División,Platense,Juan Pignani,ar ARG,DF,23-339,1.0,22.0,32.0,68.8,511.0,266.0,4.0,4.0,100.0,14.0,17.0,82.4,4.0,9.0,44.4,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Juan PignaniPlatense
Argentine Primera División,Platense,Edgar Elizalde,uy URU,DF,25-099,0.9,17.0,31.0,54.8,484.0,269.0,4.0,6.0,66.7,6.0,9.0,66.7,7.0,15.0,46.7,0,0.1,0.1,-0.1,1.0,3.0,2.0,2.0,3.0,Edgar ElizaldePlatense
Argentine Primera División,Platense,Raul Lozano,ar ARG,DF,27-277,0.8,23.0,30.0,76.7,358.0,113.0,15.0,15.0,100.0,6.0,9.0,66.7,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,Raul LozanoPlatense
Argentine Primera División,Platense,Ignacio Schor,ar ARG,"FW,MF",24-306,3.5,81.0,112.0,72.3,1125.0,373.0,53.0,62.0,85.5,17.0,28.0,60.7,4.0,7.0,57.1,0,0.4,0.3,-0.4,6.0,6.0,3.0,2.0,7.0,Ignacio SchorPlatense
Argentine Primera División,Platense,Enzo Martin Roldan,ar ARG,MF,24-180,0.8,16.0,26.0,61.5,194.0,78.0,10.0,13.0,76.9,5.0,7.0,71.4,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Enzo Martin RoldanPlatense
Argentine Primera División,Platense,Santiago Toloza,ar ARG,"FW,MF",22-221,0.6,33.0,44.0,75.0,458.0,117.0,20.0,24.0,83.3,12.0,14.0,85.7,0.0,3.0,0.0,0,0.2,0.1,-0.2,1.0,2.0,2.0,0.0,5.0,Santiago TolozaPlatense
